STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,currency,Currency,estruct,Earnings structure,ecase,Earnings case,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,CZ,Czechia,2020,,11018.32,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,CZ,Czechia,2021,,12873.65,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,CZ,Czechia,2022,,14224.94,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2000,,18927.51,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2001,,19480.91,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2002,,20108.88,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2003,,20293.96,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2004,,20642.62,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2005,,20825.53,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2006,,20936.53,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2007,,21442.80,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2008,,21917.69,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2009,,22355.59,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2010,,23421.58,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2011,,23961.48,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2012,,24437.10,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2013,,24757.75,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2014,,25229.02,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2015,,26033.60,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2016,,26496.64,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2017,,26895.39,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2018,,27644.77,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2019,,28535.54,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2020,,29652.71,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2021,,30495.64,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DE,Germany,2022,,31690.16,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2000,,22410.14,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2001,,23417.58,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2002,,24406.36,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2003,,25144.24,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2004,,25751.17,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2005,,26105.33,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2006,,26811.69,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2007,,27871.04,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2008,,28887.31,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2009,,29767.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2010,,31115.75,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2011,,31766.39,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2012,,32264.20,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2013,,32568.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2014,,33656.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2015,,33978.73,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2016,,34331.79,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2017,,35348.35,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2018,,36335.57,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2019,,37075.56,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2020,,37866.33,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2021,,38705.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,DK,Denmark,2022,,39796.77,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2005,,17294.44,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2006,,17772.53,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2007,,18433.91,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2008,,19006.34,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2009,,19572.24,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2010,,20079.62,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2011,,20462.09,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2012,,20884.47,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2013,,21197.81,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2014,,21586.51,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2015,,22203.61,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2016,,23277.57,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2017,,23502.65,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2018,,23977.64,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2019,,24426.83,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2020,,24938.87,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2021,,25622.95,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2022,,26050.14,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2013,,21046.94,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2014,,21424.92,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2015,,22036.85,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2016,,23099.97,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2017,,23321.65,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2018,,23794.28,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2019,,24241.33,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2020,,24750.41,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2021,,25431.84,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EA20,Euro area – 20 countries (from 2023),2022,,25858.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2000,,2856.06,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2001,,3135.41,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2002,,3420.32,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2003,,3621.90,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2004,,4007.94,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2005,,4411.26,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2006,,5449.15,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2007,,6238.93,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2008,,7292.14,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2009,,6581.03,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2010,,6641.82,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2011,,6980.52,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2012,,7307.75,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2013,,7731.89,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2014,,8046.29,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2015,,9159.63,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2016,,9839.21,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2017,,10368.89,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2018,,11648.50,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2019,,12339.47,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2020,,12554.01,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2021,,13221.64,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EE,Estonia,2022,,14016.41,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2000,,9447.35,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2001,,9679.24,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2002,,10624.09,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2003,,11911.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2004,,13090.11,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2005,,13442.05,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2006,,14221.60,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2007,,14584.04,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2008,,14561.20,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2009,,14912.17,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2010,,14954.42,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2011,,13961.50,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2012,,13609.58,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2013,,11986.86,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2014,,12139.40,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2015,,11828.38,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2016,,11493.28,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2017,,11418.47,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2018,,11754.32,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2019,,11909.78,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2020,,11524.55,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2021,,12010.94,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,EL,Greece,2022,,12159.91,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,ES,Spain,2000,,10816.99,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,ES,Spain,2001,,11112.78,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,ES,Spain,2002,,11448.57,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,ES,Spain,2003,,11994.89,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,ES,Spain,2004,,12333.00,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,ES,Spain,2005,,12625.18,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,ES,Spain,2006,,12917.08,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_CH2_AW67,Single person with two children earning 67% of the average earning,ES,Spain,2007,,13749.94,,,
